日付,決算,証憑,コード,科目名,コード,補助名,コード,部門名,税コード,税率,コード,科目名,コード,補助名,コード,部門名,税コード,税率,金額,消費税,摘要,取引先,メモ,事務所メモ
2025/5/31,,,1142,売掛金,3158,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7050,705,5月分 手数料売上,NPO　SSS,,
2025/5/31,,,1142,売掛金,1014,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5960,596,5月分 手数料売上,小杉駅周辺エリアマネ,,
2025/5/31,,,1142,売掛金,3043,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6270,627,5月分 手数料売上,sunnyこどもｸﾘﾆｯｸ,,
2025/5/31,,,1142,売掛金,1007,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4540,454,5月分 手数料売上,TKプロジェクト,,
2025/5/31,,,1142,売掛金,3185,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,40000,4000,5月分 手数料売上,有馬病院,,
2025/5/31,,,1142,売掛金,3013,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3370,337,5月分 手数料売上,ｲﾏｰｼﾞｱｸﾄ南加瀬,,
2025/5/31,,,1142,売掛金,3201,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2800,280,5月分 手数料売上,オールマイト㈱,,
2025/5/31,,,1142,売掛金,3029,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14190,1419,5月分 手数料売上,カフェ　ド　シュロ,,
2025/5/31,,,1142,売掛金,2011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,23610,2361,5月分 手数料売上,リーズジャパン,,
2025/5/31,,,1142,売掛金,3032,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,10860,1086,5月分 手数料売上,くもい歯科ｸﾘﾆｸ,,
2025/5/31,,,1142,売掛金,3179,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5960,596,5月分 手数料売上,クラブティピラティス溝の口,,
2025/5/31,,,1142,売掛金,3187,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1800,180,5月分 手数料売上,グリーン調剤薬局,,
2025/5/31,,,1142,売掛金,2047,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,123740,12374,5月分 手数料売上,京浜総合病院,,
2025/5/31,,,1142,売掛金,2047,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,24070,2407,5月分 手数料売上,京浜総合病院,,
2025/5/31,,,1142,売掛金,3041,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,21160,2116,5月分 手数料売上,ｺﾊﾞｯｸ亀ヶ谷ﾓｰﾀｰｽ,,
2025/5/31,,,1142,売掛金,1011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4060,406,5月分 手数料売上,こぱんはうすさくら久,,
2025/5/31,,,1142,売掛金,3045,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,38980,3898,5月分 手数料売上,ｻﾝﾒﾃﾞｨｯｸｽ,,
2025/5/31,,,1142,売掛金,3049,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6760,676,5月分 手数料売上,ｼﾃｨｰ企画工業,,
2025/5/31,,,1142,売掛金,3170,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8400,840,5月分 手数料売上,スタジオそら,,
2025/5/31,,,1142,売掛金,1003,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6100,610,5月分 手数料売上,スナック千恵,,
2025/5/31,,,1142,売掛金,3193,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4730,473,5月分 手数料売上,セカンドホーム武蔵小杉店,,
2025/5/31,,,1142,売掛金,1017,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6000,600,5月分 手数料売上,ｾﾝﾄﾗﾙ薬局,,
2025/5/31,,,1142,売掛金,3063,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1900,190,5月分 手数料売上,たすけあい多摩,,
2025/5/31,,,1142,売掛金,3204,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,30000,3000,5月分 手数料売上,ティーエスエンバイロ㈱,,
2025/5/31,,,1142,売掛金,3070,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3800,380,5月分 手数料売上,ﾃｨｰｴﾑ設備工業,,
2025/5/31,,,1142,売掛金,2921,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,58000,5800,5月分 手数料売上,日本動物高度医療センター,,
2025/5/31,,,1142,売掛金,3081,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14380,1438,5月分 手数料売上,ﾆｭｰﾀｳﾝ㈱鷺沼店,,
2025/5/31,,,1142,売掛金,3209,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6480,648,5月分 手数料売上,登戸ブレスケアクリニック,,
2025/5/31,,,1142,売掛金,3165,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3600,360,5月分 手数料売上,ハウスクリニック,,
2025/5/31,,,1142,売掛金,3034,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,22820,2282,5月分 手数料売上,ひまわり高津つどいの,,
2025/5/31,,,1142,売掛金,3093,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2160,216,5月分 手数料売上,ﾌﾟｱｶｲ,,
2025/5/31,,,1142,売掛金,3095,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,10700,1070,5月分 手数料売上,ﾌｪｲｽ,,
2025/5/31,,,1142,売掛金,3177,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1900,190,5月分 手数料売上,福吉塗装,,
2025/5/31,,,1142,売掛金,3190,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3780,378,5月分 手数料売上,プラスワン京王稲田堤店,,
2025/5/31,,,1142,売掛金,3134,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7050,705,5月分 手数料売上,ﾌﾛｰﾗﾙ夢木香,,
2025/5/31,,,1142,売掛金,3131,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,81000,8100,5月分 手数料売上,べったこ物流,,
2025/5/31,,,1142,売掛金,3169,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6100,610,5月分 手数料売上,やきとりおしどり,,
2025/5/31,,,1142,売掛金,3112,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1590,159,5月分 手数料売上,やきとり山吹,,
2025/5/31,,,1142,売掛金,3210,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,460,46,5月分 手数料売上,㈲新光コーポレーション,,
2025/5/31,,,1142,売掛金,3114,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,26320,2632,5月分 手数料売上,ﾕｰｽﾞﾚｯﾄ元住吉,,
2025/5/31,,,1142,売掛金,3118,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5910,591,5月分 手数料売上,ﾗｲﾌﾃｯｸ,,
2025/5/31,,,1142,売掛金,2010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,11875,1187,5月分 手数料売上,ラボラトリー,,
2025/5/31,,,1142,売掛金,3119,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5150,515,5月分 手数料売上,ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ　ﾗﾝﾄﾞﾗﾝﾄﾞﾘｰ読売ﾗﾝﾄﾞ店,,
2025/5/31,,,1142,売掛金,3120,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5720,572,5月分 手数料売上,ﾘｨｰｻﾝｸ,,
2025/5/31,,,1142,売掛金,1004,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,2800,280,5月分 手数料売上,リタリコ　ジュニア,,
2025/5/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3400,340,5月分 手数料売上,荏原実業,,
2025/5/31,,,1142,売掛金,3018,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1700,170,5月分 手数料売上,荏原実業,,
2025/5/31,,,1142,売掛金,3017,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5050,505,5月分 手数料売上,英和工業,,
2025/5/31,,,1142,売掛金,3026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14190,1419,5月分 手数料売上,海鮮居酒屋　檸檬,,
2025/5/31,,,1142,売掛金,3048,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,6290,629,5月分 手数料売上,JKB,,
2025/5/31,,,1142,売掛金,3137,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17700,1770,5月分 手数料売上,SHUHEI,,
2025/5/31,,,1142,売掛金,3207,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13600,1360,5月分 手数料売上,㈱ｱﾗｲﾝ,,
2025/5/31,,,1142,売掛金,3007,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17800,1780,5月分 手数料売上,ｲｰｽﾄｻｳﾝﾄﾞ,,
2025/5/31,,,1142,売掛金,3011,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,35670,3567,5月分 手数料売上,ｲﾉﾍﾞｲｼｮﾝｵﾌﾞﾒﾃﾞｨｶﾙｻｰﾋ,,
2025/5/31,,,1142,売掛金,3159,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,101600,10160,5月分 手数料売上,株式会社カナイエンタ,,
2025/5/31,,,1142,売掛金,3033,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1780,178,5月分 手数料売上,クラレット,,
2025/5/31,,,1142,売掛金,3200,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,151485,15148,5月分 手数料売上,㈱サティスファクトリーBPO本部運用管理部,,
2025/5/31,,,1142,売掛金,3205,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12500,1250,5月分 手数料売上,㈱ジャパンプロセス,,
2025/5/31,,,1142,売掛金,3059,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,34390,3439,5月分 手数料売上,ﾀｲﾔ館京浜高津,,
2025/5/31,,,1142,売掛金,3182,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13680,1368,5月分 手数料売上,㈱メイツ電子,,
2025/5/31,,,1142,売掛金,3126,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,59310,5931,5月分 手数料売上,㈱ﾒｯﾄﾞﾄﾗｽﾄ東京,,
2025/5/31,,,1142,売掛金,3147,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,55130,5513,5月分 手数料売上,ワンラインシステム,,
2025/5/31,,,1142,売掛金,3010,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,18180,1818,5月分 手数料売上,井出紙工,,
2025/5/31,,,1142,売掛金,2024,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,248700,24870,5月分 手数料売上,環境ｵﾌﾟﾃｨﾏﾙ,,
2025/5/31,,,1142,売掛金,3163,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,19080,1908,5月分 手数料売上,宮崎華園,,
2025/5/31,,,1142,売掛金,1008,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,17880,1788,5月分 手数料売上,溝の口オフィス,,
2025/5/31,,,1142,売掛金,3108,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3100,310,5月分 手数料売上,溝ノ口製麺渡辺商店,,
2025/5/31,,,1142,売掛金,3031,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9390,939,5月分 手数料売上,ｷｭｰﾋﾞｯｸｽ,,
2025/5/31,,,1142,売掛金,2026,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,839400,83940,5月分 手数料売上,三友商事,,
2025/5/31,,,1142,売掛金,3046,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,18140,1814,5月分 手数料売上,賛友精機,,
2025/5/31,,,1142,売掛金,3051,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,37430,3743,5月分 手数料売上,七五三寿司,,
2025/5/31,,,1142,売掛金,3022,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1680,168,5月分 手数料売上,小笠原会計事務所,,
2025/5/31,,,1142,売掛金,3053,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,28150,2815,5月分 手数料売上,昇辰電気,,
2025/5/31,,,1142,売掛金,3056,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14190,1419,5月分 手数料売上,新富,,
2025/5/31,,,1142,売掛金,3028,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,51990,5199,5月分 手数料売上,神奈川中央交通東,,
2025/5/31,,,1142,売掛金,1019,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3400,340,5月分 手数料売上,川崎ｵｷｼﾄﾝ,,
2025/5/31,,,1142,売掛金,3173,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,13600,1360,5月分 手数料売上,川崎市中部児童相談所,,
2025/5/31,,,1142,売掛金,3060,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,37160,3716,5月分 手数料売上,太陽第一幼稚園,,
2025/5/31,,,1142,売掛金,3058,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1680,168,5月分 手数料売上,大丸化工,,
2025/5/31,,,1142,売掛金,3068,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5580,558,5月分 手数料売上,地質計測,,
2025/5/31,,,1142,売掛金,3129,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5910,591,5月分 手数料売上,中華福林,,
2025/5/31,,,1142,売掛金,3148,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,32360,3236,5月分 手数料売上,中日本ｴｸｽﾄｰﾙ,,
2025/5/31,,,1142,売掛金,3073,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7082,708,5月分 手数料売上,東洋ｴﾚﾒﾝﾄ工業㈱,,
2025/5/31,,,1142,売掛金,3099,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5020,502,5月分 手数料売上,二子新地整骨院,,
2025/5/31,,,1142,売掛金,1012,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9790,979,5月分 手数料売上,美・デザイン ㈲大興資源へ請求,,
2025/5/31,,,1142,売掛金,3091,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,1590,159,5月分 手数料売上,美容室コパン,,
2025/5/31,,,1142,売掛金,3097,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,14090,1409,5月分 手数料売上,不二ﾌﾟﾗﾝﾄ工業㈱,,
2025/5/31,,,1142,売掛金,1013,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7560,756,5月分 手数料売上,平間耳鼻咽喉科,,
2025/5/31,,,1142,売掛金,3106,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,66560,6656,5月分 手数料売上,岬水産,,
2025/5/31,,,1142,売掛金,3084,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,9360,936,5月分 手数料売上,林整形外科,,
2025/5/31,,,1142,売掛金,3128,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,12000,1200,5月分 手数料売上,㈱廣杉計器,,
2025/5/31,,,1142,売掛金,2543,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,29450,2945,5月分 手数料売上,ブリヂストンタイヤソリューションジャパン,,
2025/5/31,,,1142,売掛金,35,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,32250,3225,5月分 手数料売上,リハフロンティア株式,,
2025/5/31,,,1142,売掛金,34,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,5150,515,5月分 手数料売上,㈱siesta,,
2025/5/31,,,1142,売掛金,33,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,3900,390,5月分 手数料売上,㈱Gradeup,,
2025/5/31,,,1142,売掛金,39,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,7620,762,5月分 手数料売上,ｶﾒﾊﾁﾍﾞｰｶﾘｰ,,
2025/5/31,,,1142,売掛金,3228,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,8630,863,5月分 手数料売上,㈱hope(放課後デイサービスkanoa),,
2025/5/31,,,1142,売掛金,3230,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4770,477,5月分 手数料売上,healing　OFF,,
2025/5/31,,,1142,売掛金,3148,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,22210,2221,5月分 手数料売上,中日本ｴｸｽﾄｰﾙ横浜,,
2025/5/31,,,1142,売掛金,3231,,    ,,810,,4103,手数料売上,    ,,1,横浜,110,10,4680,468,5月分 手数料売上,㈱東京カーリース,,
2025/5/31,,,6231,雑費,    ,,1,横浜,511,10,1142,売掛金,3018,,    ,,810,,600,60,振込手数料,,,
2025/5/31,,,4103,手数料売上,    ,,1,横浜,110,10,1142,売掛金,3192,,    ,,810,,10,1,5月分 手数料売上,㈱NTプラス,,
2025/5/31,,,1142,売掛金,2,,    ,,810,,4105,商品売上,    ,,1,横浜,110,10,282187,28218,手数料売上　こづか㈱,こづか㈱,,
2025/5/31,,,1142,売掛金,2,,    ,,810,,4102,作業料売上　ｺﾂﾞｶ㈱,    ,,1,横浜,110,10,90000,9000,こづか事務手数料（千葉さん・的場さん）,こづか㈱,,
2025/5/31,,,1142,売掛金,1,,    ,,810,,4101,作業料売上　㈲大興資源,    ,,1,横浜,110,10,981819,98181,廃棄物収集請負,㈲大興資源,,
2025/6/2,,,1101,現金,    ,,    ,,810,,1142,売掛金,3108,,    ,,810,,1870,,一廃収集運搬処分,㈲溝の口製麺渡辺商店,,
2025/6/2,,,1101,現金,    ,,    ,,810,,1142,売掛金,3132,,    ,,810,,1870,,段ボール回収,㈱ソノコム,,
2025/6/2,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3046,,    ,,810,,27951,,売掛の入金　手数料売上,賛友精機㈱,,
2025/6/2,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3169,,    ,,810,,5621,,売掛の入金　手数料売上,やきとりおしどり　マツイヨシオ,,
2025/6/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3084,,    ,,810,,10296,,売掛の入金　手数料売上,ハヤシ　オウスケ,,
2025/6/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3210,,    ,,810,,506,,売掛の入金　手数料売上,㈲新光ｺｰﾎﾟﾚｰｼｮﾝ,,
2025/6/4,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3231,,    ,,810,,5148,,売掛の入金　手数料売上,㈱東京ｶｰﾘｰｽ,,
2025/6/5,,,1112,普通預金,1,,    ,,810,,1142,売掛金,3207,,    ,,810,,14575,,売掛の入金　手数料売上,㈱アライン,,
2025/6/5,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1011,,    ,,810,,1749,,売掛の入金　手数料売上,こぱんはすさくら久末教室,,
2025/6/5,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3043,,    ,,810,,6897,,売掛の入金　手数料売上,サニーサイド,,
2025/6/5,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3081,,    ,,810,,15818,,売掛の入金　手数料売上,ニュータウン鷺沼,,
2025/6/5,,,6231,雑費,    ,,0,共通部門,511,10,1142,売掛金,3207,,    ,,810,,350,35,振込手数料,,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3056,,    ,,810,,15609,,売掛の入金　手数料売上,新富,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3182,,    ,,810,,15048,,売掛の入金　手数料売上,メイツ電子,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3044,,    ,,810,,6919,,売掛の入金　手数料売上,㈲三協エンジニアリング,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3112,,    ,,810,,1749,,売掛の入金　手数料売上　5月分,やきとり山吹,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1014,,    ,,810,,6556,,売掛の入金　手数料売上　9月分,小杉駅駅前周辺,,
2025/6/6,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3230,,    ,,810,,5247,,売掛の入金　手数料売上,㈱ﾋｰﾘﾝｸﾞｵﾌ,,
2025/6/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3026,,    ,,810,,15609,,売掛の入金　手数料売上,セト　ケンジ,,
2025/6/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3031,,    ,,810,,10329,,売掛の入金　手数料売上,キュービクス,,
2025/6/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3205,,    ,,810,,19800,,売掛の入金　手数料売上,㈱ジャパンプロセス,,
2025/6/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3051,,    ,,810,,41173,,売掛の入金　手数料売上,七五三寿司,,
2025/6/9,,,1112,普通預金,2,,    ,,810,,1142,売掛金,39,,    ,,810,,8382,,売掛の入金　手数料売上,カメハチベーカリー　オオクボ,,
2025/6/10,,,6220,支払手数料,    ,,0,共通部門,310,10,1142,売掛金,2024,,    ,,810,,350,35,振込手数料相殺,環境オプティマル,,
2025/6/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,1,,    ,,810,,263285,,売掛の入金　手数料売上,環境オプティマル,,
2025/6/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,2047,,    ,,810,,22693,,売掛の入金　手数料売上,京浜総合病院,,
2025/6/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3103,,    ,,810,,2200,,売掛の入金　手数料売上,㈲ホリ造形スタジオ,,
2025/6/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3053,,    ,,810,,107283,,売掛の入金　手数料売上,昇辰電気 4月分 入金が多い,,
2025/6/10,,,1112,普通預金,2,,    ,,810,,1142,売掛金,3211,,    ,,810,,19162,,売掛の入金　手数料売上,スリーアール,,
